,country,lang,project,id,adm0,adm1,adm2,adm3,adm4,name,address,municipality,lat,lon,lat_int,lon_int,image,commonscat,source,changed,monument_article,registrant_url
45,bytearray(b'se-bbr'),bytearray(b'sv'),wikipedia,21000001585500,bytearray(b'se'),bytearray(b'se-t'),Örebro,,,"[[Trefaldighetskyrkan, Örebro|Trefaldighetskyrkan]] (Kv. Färgeriet 2)",,Örebro,59.27352,15.21099,1185.0,304.0,Trefaldighetskyrkan May 2014.jpg,,//sv.wikipedia.org/w/index.php?title=Lista_%C3%B6ver_byggnadsminnen_i_%C3%96rebro_l%C3%A4n&oldid=33572717,2016-06-08 06:51:54,"Trefaldighetskyrkan,_Örebro",http://www.bebyggelseregistret.raa.se/bbr2/anlaggning/visaHistorik.raa?page=historik&visaHistorik=true&anlaggningId=21000001585500
46,bytearray(b'se-bbr'),bytearray(b'sv'),wikipedia,21000001586921,bytearray(b'se'),bytearray(b'se-x'),Ljusdal,,,[[Brynsågen i Los|Los brynsåg]] (Storbyn 10:1),,Ljusdal,61.78083,15.17874,1236.0,304.0,,,//sv.wikipedia.org/w/index.php?title=Lista_%C3%B6ver_byggnadsminnen_i_G%C3%A4vleborgs_l%C3%A4n&oldid=30647415,2016-06-08 06:52:01,Brynsågen_i_Los,http://www.bebyggelseregistret.raa.se/bbr2/anlaggning/visaHistorik.raa?page=historik&visaHistorik=true&anlaggningId=21000001586921
47,bytearray(b'se-bbr'),bytearray(b'sv'),wikipedia,21000001588380,bytearray(b'se'),bytearray(b'se-m'),Osby,,,[[Spånkorgsfabriken i Lönsboda]] (Lönsboda 1:84),,Osby,56.40021,14.32063,1128.0,286.0,,,//sv.wikipedia.org/w/index.php?title=Lista_%C3%B6ver_byggnadsminnen_i_Sk%C3%A5ne_l%C3%A4n&oldid=33773790,2016-06-08 06:51:48,Spånkorgsfabriken_i_Lönsboda,http://www.bebyggelseregistret.raa.se/bbr2/anlaggning/visaHistorik.raa?page=historik&visaHistorik=true&anlaggningId=21000001588380
48,bytearray(b'se-bbr'),bytearray(b'sv'),wikipedia,21000001589320,bytearray(b'se'),bytearray(b'se-n'),Laholm,,,[[Vippentorpet]] (Bygget 1:3),,Laholm,56.50471,13.24147,1130.0,265.0,Vippentorpet 01.JPG,,//sv.wikipedia.org/w/index.php?title=Lista_%C3%B6ver_byggnadsminnen_i_Hallands_l%C3%A4n&oldid=33805427,2016-06-08 06:51:47,Vippentorpet,http://www.bebyggelseregistret.raa.se/bbr2/anlaggning/visaHistorik.raa?page=historik&visaHistorik=true&anlaggningId=21000001589320
49,bytearray(b'se-bbr'),bytearray(b'sv'),wikipedia,21000001589340,bytearray(b'se'),bytearray(b'se-n'),Laholm,,,[[Hausknechtska huset]] (Hästen 5),,Laholm,56.51208,13.04398,1130.0,261.0,"Hausknechtska huset, Laholm, 1.jpg",,//sv.wikipedia.org/w/index.php?title=Lista_%C3%B6ver_byggnadsminnen_i_Hallands_l%C3%A4n&oldid=33805427,2016-06-08 06:51:47,Hausknechtska_huset,http://www.bebyggelseregistret.raa.se/bbr2/anlaggning/visaHistorik.raa?page=historik&visaHistorik=true&anlaggningId=21000001589340
50,bytearray(b'se-bbr'),bytearray(b'sv'),wikipedia,21000001589380,bytearray(b'se'),bytearray(b'se-n'),Varberg,,,[[Hägareds gård]] (Hägared 1:1),,Varberg,57.02163,12.3932,1140.0,248.0,,,//sv.wikipedia.org/w/index.php?title=Lista_%C3%B6ver_byggnadsminnen_i_Hallands_l%C3%A4n&oldid=33805427,2016-06-08 06:51:47,Hägareds_gård,http://www.bebyggelseregistret.raa.se/bbr2/anlaggning/visaHistorik.raa?page=historik&visaHistorik=true&anlaggningId=21000001589380
51,bytearray(b'se-bbr'),bytearray(b'sv'),wikipedia,21000001628361,bytearray(b'se'),bytearray(b'se-ab'),Stockholm,,,"[[Carl Eldhs ateljé]] (Vasastaden 1:64, KRÅKVILAN 24)",,Stockholm,59.35288,18.05163,1187.0,361.0,Carl Eldh 2006a.jpg,,//sv.wikipedia.org/w/index.php?title=Lista_%C3%B6ver_byggnadsminnen_i_Stockholms_l%C3%A4n&oldid=35403537,2016-06-08 06:51:58,Carl_Eldhs_ateljé,http://www.bebyggelseregistret.raa.se/bbr2/anlaggning/visaHistorik.raa?page=historik&visaHistorik=true&anlaggningId=21000001628361
52,bytearray(b'se-bbr'),bytearray(b'sv'),wikipedia,21000001631841,bytearray(b'se'),bytearray(b'se-z'),Åre,,,[[Olandervillan]] i Vålådalen (Vallbo 1:17),,Åre,63.14912,12.96752,1263.0,259.0,,,//sv.wikipedia.org/w/index.php?title=Lista_%C3%B6ver_byggnadsminnen_i_J%C3%A4mtlands_l%C3%A4n&oldid=33809899,2016-06-08 06:52:02,Olandervillan,http://www.bebyggelseregistret.raa.se/bbr2/anlaggning/visaHistorik.raa?page=historik&visaHistorik=true&anlaggningId=21000001631841
53,bytearray(b'se-bbr'),bytearray(b'sv'),wikipedia,21000001631861,bytearray(b'se'),bytearray(b'se-bd'),Piteå,,,"[[Sikfors kraftverk]] (Sikfors 3:31), SIKFORS GAMLA KRAFTSTATION",,Piteå,65.52958,21.20864,1311.0,424.0,,,//sv.wikipedia.org/w/index.php?title=Lista_%C3%B6ver_byggnadsminnen_i_Norrbottens_l%C3%A4n&oldid=33798994,2016-06-08 06:52:05,Sikfors_kraftverk,http://www.bebyggelseregistret.raa.se/bbr2/anlaggning/visaHistorik.raa?page=historik&visaHistorik=true&anlaggningId=21000001631861
54,bytearray(b'se-bbr'),bytearray(b'sv'),wikipedia,21000001632181,bytearray(b'se'),bytearray(b'se-t'),Nora,,,"[[Dalkarlsberg]] (Dalkarlshyttan 1:38, 7:57)",,Nora,59.43448,14.8678,1189.0,297.0,Dalkarlsbergs gruva 1939.jpg,,//sv.wikipedia.org/w/index.php?title=Lista_%C3%B6ver_byggnadsminnen_i_%C3%96rebro_l%C3%A4n&oldid=33572717,2016-06-08 06:51:54,Dalkarlsberg,http://www.bebyggelseregistret.raa.se/bbr2/anlaggning/visaHistorik.raa?page=historik&visaHistorik=true&anlaggningId=21000001632181
55,bytearray(b'se-bbr'),bytearray(b'sv'),wikipedia,21000001634861,bytearray(b'se'),bytearray(b'se-t'),Ljusnarsberg,,,[[Svepartorp]] (Svepartorp 1:5),[[Ställberg]],Ljusnarsberg,59.97129,14.94269,1199.0,299.0,Svepartorp 03.jpg,Svepartorp,//sv.wikipedia.org/w/index.php?title=Lista_%C3%B6ver_byggnadsminnen_i_%C3%96rebro_l%C3%A4n&oldid=33572717,2016-06-08 06:51:54,Svepartorp,http://www.bebyggelseregistret.raa.se/bbr2/anlaggning/visaHistorik.raa?page=historik&visaHistorik=true&anlaggningId=21000001634861
56,bytearray(b'se-bbr'),bytearray(b'sv'),wikipedia,21000001642581,bytearray(b'se'),bytearray(b'se-h'),Vimmerby,,,[[Hultsfred–Västerviks Järnväg|Smalspårsjärnvägen på sträckan Totebo-Hultsfred]] (Totebo 1:14 m. fl.),,Vimmerby,57.62791,16.18001,1153.0,324.0,Totebo stationshus.jpg,,//sv.wikipedia.org/w/index.php?title=Lista_%C3%B6ver_byggnadsminnen_i_Kalmar_l%C3%A4n&oldid=34691594,2016-06-08 06:51:58,Hultsfred–Västerviks_Järnväg,http://www.bebyggelseregistret.raa.se/bbr2/anlaggning/visaHistorik.raa?page=historik&visaHistorik=true&anlaggningId=21000001642581
57,bytearray(b'se-bbr'),bytearray(b'sv'),wikipedia,21000001642621,bytearray(b'se'),bytearray(b'se-h'),Västervik,,,[[Hultsfred–Västerviks Järnväg|Smalspårsjärnvägen på sträckan Jenny-Verkebäck)]] (Västervik Böljerum 3:12),,Västervik,57.72849,16.51717,1155.0,330.0,Treskensväxel vid Jenny.jpg,Smalspårsjärnvägen på sträckan Jenny-Verkebäck,//sv.wikipedia.org/w/index.php?title=Lista_%C3%B6ver_byggnadsminnen_i_Kalmar_l%C3%A4n&oldid=34691594,2016-06-08 06:51:58,Hultsfred–Västerviks_Järnväg,http://www.bebyggelseregistret.raa.se/bbr2/anlaggning/visaHistorik.raa?page=historik&visaHistorik=true&anlaggningId=21000001642621
58,bytearray(b'se-bbr'),bytearray(b'sv'),wikipedia,21000001645341,bytearray(b'se'),bytearray(b'se-ac'),Vännäs,,,"[[Vännäs läger]], Fridhem (Fridhem 1)",Vännäs,Vännäs,63.90977,19.73893,1278.0,395.0,Vännäs läger officersbostadshus 2011-09-10.jpg,,//sv.wikipedia.org/w/index.php?title=Lista_%C3%B6ver_byggnadsminnen_i_V%C3%A4sterbottens_l%C3%A4n&oldid=34137558,2016-06-08 06:52:03,Vännäs_läger,http://www.bebyggelseregistret.raa.se/bbr2/anlaggning/visaHistorik.raa?page=historik&visaHistorik=true&anlaggningId=21000001645341
59,bytearray(b'se-bbr'),bytearray(b'sv'),wikipedia,21000001647301,bytearray(b'se'),bytearray(b'se-m'),Höganäs,,,[[Fjälastorps småskola]] (Fjälastorp 9:8),,Höganäs,56.25708,12.60445,1125.0,252.0,Fjälastorps småskola.jpg,,//sv.wikipedia.org/w/index.php?title=Lista_%C3%B6ver_byggnadsminnen_i_Sk%C3%A5ne_l%C3%A4n&oldid=33773790,2016-06-08 06:51:48,Fjälastorps_småskola,http://www.bebyggelseregistret.raa.se/bbr2/anlaggning/visaHistorik.raa?page=historik&visaHistorik=true&anlaggningId=21000001647301
60,bytearray(b'se-bbr'),bytearray(b'sv'),wikipedia,21000001647384,bytearray(b'se'),bytearray(b'se-m'),Höganäs,,,[[Ulla Molins trädgård]] (Spättan 1),,Höganäs,56.19424,12.55856,1124.0,251.0,Ulla Molin garden Hoganas.JPG,,//sv.wikipedia.org/w/index.php?title=Lista_%C3%B6ver_byggnadsminnen_i_Sk%C3%A5ne_l%C3%A4n&oldid=33773790,2016-06-08 06:51:48,Ulla_Molins_trädgård,http://www.bebyggelseregistret.raa.se/bbr2/anlaggning/visaHistorik.raa?page=historik&visaHistorik=true&anlaggningId=21000001647384
61,bytearray(b'se-bbr'),bytearray(b'sv'),wikipedia,21000001648601,bytearray(b'se'),bytearray(b'se-m'),Båstad,,,[[Torekovs varmbadhus]] (Torekov 98:1),[[Torekov]],Båstad,56.42698,12.62342,1129.0,252.0,Torekovs Varmbadhus.jpg,Torekovs varmbadhus,//sv.wikipedia.org/w/index.php?title=Lista_%C3%B6ver_byggnadsminnen_i_Sk%C3%A5ne_l%C3%A4n&oldid=33773790,2016-06-08 06:51:48,Torekovs_varmbadhus,http://www.bebyggelseregistret.raa.se/bbr2/anlaggning/visaHistorik.raa?page=historik&visaHistorik=true&anlaggningId=21000001648601
62,bytearray(b'se-bbr'),bytearray(b'sv'),wikipedia,21000001651081,bytearray(b'se'),bytearray(b'se-x'),Hudiksvall,,,[[Oppegården]] (Halsta 1:1),,Hudiksvall,61.77611,17.07314,1236.0,341.0,Oppegården 04.JPG,,//sv.wikipedia.org/w/index.php?title=Lista_%C3%B6ver_byggnadsminnen_i_G%C3%A4vleborgs_l%C3%A4n&oldid=30647415,2016-06-08 06:52:01,Oppegården,http://www.bebyggelseregistret.raa.se/bbr2/anlaggning/visaHistorik.raa?page=historik&visaHistorik=true&anlaggningId=21000001651081
63,bytearray(b'se-bbr'),bytearray(b'sv'),wikipedia,21000001655961,bytearray(b'se'),bytearray(b'se-o'),Alingsås,,,"Del av [[Anten–Gräfsnäs Järnväg]] (Humlebo 1:15, Arlid 1:14, Kvarnabo 4:1, Kvarnabo 4:2)",[[Antens station|Anten]]–[[Gräfsnäs]],Alingsås,58.04118,12.46988,1161.0,249.0,Kvarnabo Railway Station.jpg,,//sv.wikipedia.org/w/index.php?title=Lista_%C3%B6ver_byggnadsminnen_i_V%C3%A4stra_G%C3%B6talands_l%C3%A4n&oldid=34704927,2016-06-08 06:51:52,Anten–Gräfsnäs_Järnväg,http://www.bebyggelseregistret.raa.se/bbr2/anlaggning/visaHistorik.raa?page=historik&visaHistorik=true&anlaggningId=21000001655961
64,bytearray(b'se-bbr'),bytearray(b'sv'),wikipedia,21000001660561,bytearray(b'se'),bytearray(b'se-f'),Gislaved,,,[[Nybron över Nissan]] (Båraryd by),,Gislaved,57.34129,13.55409,1147.0,271.0,,,//sv.wikipedia.org/w/index.php?title=Lista_%C3%B6ver_byggnadsminnen_i_J%C3%B6nk%C3%B6pings_l%C3%A4n&oldid=33805579,2016-06-08 06:51:51,Nybron_över_Nissan,http://www.bebyggelseregistret.raa.se/bbr2/anlaggning/visaHistorik.raa?page=historik&visaHistorik=true&anlaggningId=21000001660561
65,bytearray(b'se-bbr'),bytearray(b'sv'),wikipedia,21000001671781,bytearray(b'se'),bytearray(b'se-o'),Göteborg,,,[[Gullbergsbrohemmet]] ([[Stampen]] 20:2),Svingeln,Göteborg,57.71316,11.99221,1154.0,240.0,Göteborgs fd spinnhus (Stampen 20-2) 2012-09-28 11-59-56.jpg,,//sv.wikipedia.org/w/index.php?title=Lista_%C3%B6ver_byggnadsminnen_i_V%C3%A4stra_G%C3%B6talands_l%C3%A4n&oldid=34704927,2016-06-08 06:51:52,Gullbergsbrohemmet,http://www.bebyggelseregistret.raa.se/bbr2/anlaggning/visaHistorik.raa?page=historik&visaHistorik=true&anlaggningId=21000001671781
66,bytearray(b'se-bbr'),bytearray(b'sv'),wikipedia,21000001673841,bytearray(b'se'),bytearray(b'se-w'),Hedemora,,,"[[Gamla apoteket, Hedemora|Gamla apoteket]] (Ugglan 1)",[[Hedemora]],Hedemora,60.27983,15.98667,1206.0,320.0,Gamla apoteket Hedemora 2012-09-21 06.jpg,,//sv.wikipedia.org/w/index.php?title=Lista_%C3%B6ver_byggnadsminnen_i_Dalarnas_l%C3%A4n&oldid=34054446,2016-06-08 06:52:00,"Gamla_apoteket,_Hedemora",http://www.bebyggelseregistret.raa.se/bbr2/anlaggning/visaHistorik.raa?page=historik&visaHistorik=true&anlaggningId=21000001673841
67,bytearray(b'se-bbr'),bytearray(b'sv'),wikipedia,21000001678061,bytearray(b'se'),bytearray(b'se-o'),Göteborg,,,[[Taubehuset]]<br />([[Majorna]] 222:2),,Göteborg,57.69504,11.91738,1154.0,238.0,Taube-huset.jpg,,//sv.wikipedia.org/w/index.php?title=Lista_%C3%B6ver_byggnadsminnen_i_V%C3%A4stra_G%C3%B6talands_l%C3%A4n&oldid=34704927,2016-06-08 06:51:52,Taubehuset,http://www.bebyggelseregistret.raa.se/bbr2/anlaggning/visaHistorik.raa?page=historik&visaHistorik=true&anlaggningId=21000001678061
68,bytearray(b'se-bbr'),bytearray(b'sv'),wikipedia,21000001683801,bytearray(b'se'),bytearray(b'se-w'),Hedemora,,,"[[Wahlmanska huset]] (Hedemora 6:1 (Finken 1), Gamla varmbadhuset)",[[Hedemora]],Hedemora,60.28191,15.98353,1206.0,320.0,Wahlmanska huset 01.jpg,,//sv.wikipedia.org/w/index.php?title=Lista_%C3%B6ver_byggnadsminnen_i_Dalarnas_l%C3%A4n&oldid=34054446,2016-06-08 06:52:00,Wahlmanska_huset,http://www.bebyggelseregistret.raa.se/bbr2/anlaggning/visaHistorik.raa?page=historik&visaHistorik=true&anlaggningId=21000001683801
69,bytearray(b'se-bbr'),bytearray(b'sv'),wikipedia,21000001684481,bytearray(b'se'),bytearray(b'se-y'),Örnsköldsvik,,,[[Örnsköldsviks hamn|Hamnkranarna]] (Örnsköldsvik 9:1),,Örnsköldsvik,63.28574,18.71719,1266.0,374.0,Hamnkranarna i Örnsköldsvik.jpg,,//sv.wikipedia.org/w/index.php?title=Lista_%C3%B6ver_byggnadsminnen_i_V%C3%A4sternorrlands_l%C3%A4n&oldid=34277372,2016-06-08 06:52:04,Örnsköldsviks_hamn,http://www.bebyggelseregistret.raa.se/bbr2/anlaggning/visaHistorik.raa?page=historik&visaHistorik=true&anlaggningId=21000001684481
70,bytearray(b'se-bbr'),bytearray(b'sv'),wikipedia,21000001686341,bytearray(b'se'),bytearray(b'se-bd'),Luleå,,,"[[Södra hamn, Luleå|Gamla Hamnkranen]] (Innerstaden 2:1)",,Luleå,65.57978,22.15224,1312.0,443.0,"Gamla hamnkranen, Luleå.JPG",,//sv.wikipedia.org/w/index.php?title=Lista_%C3%B6ver_byggnadsminnen_i_Norrbottens_l%C3%A4n&oldid=33798994,2016-06-08 06:52:05,"Södra_hamn,_Luleå",http://www.bebyggelseregistret.raa.se/bbr2/anlaggning/visaHistorik.raa?page=historik&visaHistorik=true&anlaggningId=21000001686341
71,bytearray(b'se-bbr'),bytearray(b'sv'),wikipedia,21000001693741,bytearray(b'se'),bytearray(b'se-h'),Vimmerby,,,[[Källängsparken]] (Vimmerby 3:3),,Vimmerby,57.66611,15.86072,1153.0,317.0,,,//sv.wikipedia.org/w/index.php?title=Lista_%C3%B6ver_byggnadsminnen_i_Kalmar_l%C3%A4n&oldid=34691594,2016-06-08 06:51:58,Källängsparken,http://www.bebyggelseregistret.raa.se/bbr2/anlaggning/visaHistorik.raa?page=historik&visaHistorik=true&anlaggningId=21000001693741
72,bytearray(b'se-bbr'),bytearray(b'sv'),wikipedia,21000001694321,bytearray(b'se'),bytearray(b'se-w'),Falun,,,"[[Prostgården, Falun|Prostgården]] (Prostgården 3)",,Falun,60.60926,15.62845,1212.0,313.0,Prostgården Falun 120922 02.jpg,,//sv.wikipedia.org/w/index.php?title=Lista_%C3%B6ver_byggnadsminnen_i_Dalarnas_l%C3%A4n&oldid=34054446,2016-06-08 06:52:00,"Prostgården,_Falun",http://www.bebyggelseregistret.raa.se/bbr2/anlaggning/visaHistorik.raa?page=historik&visaHistorik=true&anlaggningId=21000001694321
73,bytearray(b'se-bbr'),bytearray(b'sv'),wikipedia,21000001704501,bytearray(b'se'),bytearray(b'se-h'),Västervik,,,[[Lunds by]] (Lunden 1:6),,Västervik,57.71043,16.447,1154.0,329.0,,Lunds by,//sv.wikipedia.org/w/index.php?title=Lista_%C3%B6ver_byggnadsminnen_i_Kalmar_l%C3%A4n&oldid=34691594,2016-06-08 06:51:58,Lunds_by,http://www.bebyggelseregistret.raa.se/bbr2/anlaggning/visaHistorik.raa?page=historik&visaHistorik=true&anlaggningId=21000001704501
74,bytearray(b'se-bbr'),bytearray(b'sv'),wikipedia,21000001705921,bytearray(b'se'),bytearray(b'se-bd'),Pajala,,,[[Læstadiuspörtet (Pajala)|Laestadiusmuseet]] (Pajala 14:49),,Pajala,67.21069,23.37928,1344.0,468.0,"Pajala prästgård, juli 2004.jpg",,//sv.wikipedia.org/w/index.php?title=Lista_%C3%B6ver_byggnadsminnen_i_Norrbottens_l%C3%A4n&oldid=33798994,2016-06-08 06:52:05,Læstadiuspörtet_(Pajala),http://www.bebyggelseregistret.raa.se/bbr2/anlaggning/visaHistorik.raa?page=historik&visaHistorik=true&anlaggningId=21000001705921
75,bytearray(b'se-bbr'),bytearray(b'sv'),wikipedia,21000001707201,bytearray(b'se'),bytearray(b'se-o'),Svenljunga,,,[[Hedenlund och co. vin- och spirituosahandel]] (Åkersta 1:1),,Svenljunga,57.57961,13.12204,1152.0,262.0,,,//sv.wikipedia.org/w/index.php?title=Lista_%C3%B6ver_byggnadsminnen_i_V%C3%A4stra_G%C3%B6talands_l%C3%A4n&oldid=34704927,2016-06-08 06:51:53,Hedenlund_och_co._vin-_och_spirituosahandel,http://www.bebyggelseregistret.raa.se/bbr2/anlaggning/visaHistorik.raa?page=historik&visaHistorik=true&anlaggningId=21000001707201
76,bytearray(b'se-bbr'),bytearray(b'sv'),wikipedia,21000001710527,bytearray(b'se'),bytearray(b'se-h'),Högsby,,,[[Bötterums tingshus]] (Bötterum 8:1 o 2:9),,Högsby,57.09334,16.15619,1142.0,323.0,Botterums Hembygdspark1.jpg,,//sv.wikipedia.org/w/index.php?title=Lista_%C3%B6ver_byggnadsminnen_i_Kalmar_l%C3%A4n&oldid=34691594,2016-06-08 06:51:58,Bötterums_tingshus,http://www.bebyggelseregistret.raa.se/bbr2/anlaggning/visaHistorik.raa?page=historik&visaHistorik=true&anlaggningId=21000001710527
77,bytearray(b'se-bbr'),bytearray(b'sv'),wikipedia,21000001714750,bytearray(b'se'),bytearray(b'se-x'),Bollnäs,,,[[Gästgivars]] (Vallsta 1:2),,Bollnäs,61.53231,16.36751,1231.0,327.0,Gästgivars.jpg,,//sv.wikipedia.org/w/index.php?title=Lista_%C3%B6ver_byggnadsminnen_i_G%C3%A4vleborgs_l%C3%A4n&oldid=30647415,2016-06-08 06:52:01,Gästgivars,http://www.bebyggelseregistret.raa.se/bbr2/anlaggning/visaHistorik.raa?page=historik&visaHistorik=true&anlaggningId=21000001714750
78,bytearray(b'se-bbr'),bytearray(b'sv'),wikipedia,21000001738481,bytearray(b'se'),bytearray(b'se-t'),Laxå,,,Båthuset och piren på [[Skagersholm]] (Skagersholm 2:1),vid sjön [[Skagern]],Laxå,58.95403,14.37582,1179.0,288.0,Skagersholm båthus 01.JPG,,//sv.wikipedia.org/w/index.php?title=Lista_%C3%B6ver_byggnadsminnen_i_%C3%96rebro_l%C3%A4n&oldid=33572717,2016-06-08 06:51:54,Skagersholm,http://www.bebyggelseregistret.raa.se/bbr2/anlaggning/visaHistorik.raa?page=historik&visaHistorik=true&anlaggningId=21000001738481
79,bytearray(b'se-bbr'),bytearray(b'sv'),wikipedia,21000001742801,bytearray(b'se'),bytearray(b'se-x'),Ljusdal,,,Kristofers (Stene 3:19),,Ljusdal,61.70723,16.19586,1234.0,324.0,Kristofers.JPG,,//sv.wikipedia.org/w/index.php?title=Lista_%C3%B6ver_byggnadsminnen_i_G%C3%A4vleborgs_l%C3%A4n&oldid=30647415,2016-06-08 06:52:01,,http://www.bebyggelseregistret.raa.se/bbr2/anlaggning/visaHistorik.raa?page=historik&visaHistorik=true&anlaggningId=21000001742801
80,bytearray(b'se-bbr'),bytearray(b'sv'),wikipedia,21000001748901,bytearray(b'se'),bytearray(b'se-ab'),Haninge,,,[[Anders Franzénmuseet]] (Dalarö 3:2),Dalarö,Haninge,59.1304,18.40684,1183.0,368.0,Dalarö Franzéns bod.jpg,,//sv.wikipedia.org/w/index.php?title=Lista_%C3%B6ver_byggnadsminnen_i_Stockholms_l%C3%A4n&oldid=35403537,2016-06-08 06:51:57,Anders_Franzénmuseet,http://www.bebyggelseregistret.raa.se/bbr2/anlaggning/visaHistorik.raa?page=historik&visaHistorik=true&anlaggningId=21000001748901
81,bytearray(b'se-bbr'),bytearray(b'sv'),wikipedia,21000001750201,bytearray(b'se'),bytearray(b'se-e'),Finspång,,,"[[Lugnet, Finspång|Lugnet]] (Östermalm 1:8)",[[Finspång]],Finspång,58.70435,15.78579,1174.0,316.0,,,//sv.wikipedia.org/w/index.php?title=Lista_%C3%B6ver_byggnadsminnen_i_%C3%96sterg%C3%B6tlands_l%C3%A4n&oldid=31532679,2016-06-08 06:51:53,"Lugnet,_Finspång",http://www.bebyggelseregistret.raa.se/bbr2/anlaggning/visaHistorik.raa?page=historik&visaHistorik=true&anlaggningId=21000001750201
82,bytearray(b'se-bbr'),bytearray(b'sv'),wikipedia,21000001769901,bytearray(b'se'),bytearray(b'se-e'),Valdemarsvik,,,[[Gräslundska släktgården]] (Gräsmarö 1:2),[[Gräsmarö]],Valdemarsvik,58.27307,16.97597,1165.0,340.0,,,//sv.wikipedia.org/w/index.php?title=Lista_%C3%B6ver_byggnadsminnen_i_%C3%96sterg%C3%B6tlands_l%C3%A4n&oldid=31532679,2016-06-08 06:51:53,Gräslundska_släktgården,http://www.bebyggelseregistret.raa.se/bbr2/anlaggning/visaHistorik.raa?page=historik&visaHistorik=true&anlaggningId=21000001769901
83,bytearray(b'se-bbr'),bytearray(b'sv'),wikipedia,21000001778241,bytearray(b'se'),bytearray(b'se-w'),Avesta,,,[[Klosterskolan (Avesta)|Klosterskolan]] (Laxen 1),[[Avesta]],Avesta,60.14864,16.15721,1203.0,323.0,Klosterskolan Avesta 01.jpg,,//sv.wikipedia.org/w/index.php?title=Lista_%C3%B6ver_byggnadsminnen_i_Dalarnas_l%C3%A4n&oldid=34054446,2016-06-08 06:52:00,Klosterskolan_(Avesta),http://www.bebyggelseregistret.raa.se/bbr2/anlaggning/visaHistorik.raa?page=historik&visaHistorik=true&anlaggningId=21000001778241
84,bytearray(b'se-bbr'),bytearray(b'sv'),wikipedia,21000001778341,bytearray(b'se'),bytearray(b'se-w'),Avesta,,,"[[Aaltohuset, Avesta|Aaltohuset]] (Räven 1)",[[Avesta]],Avesta,60.14458,16.17715,1203.0,324.0,"Aaltohuset, Avesta 1.jpg",,//sv.wikipedia.org/w/index.php?title=Lista_%C3%B6ver_byggnadsminnen_i_Dalarnas_l%C3%A4n&oldid=34054446,2016-06-08 06:52:00,"Aaltohuset,_Avesta",http://www.bebyggelseregistret.raa.se/bbr2/anlaggning/visaHistorik.raa?page=historik&visaHistorik=true&anlaggningId=21000001778341
85,bytearray(b'se-bbr'),bytearray(b'sv'),wikipedia,21000001789681,bytearray(b'se'),bytearray(b'se-o'),Göteborg,,,"[[Dicksonska folkbiblioteket]]<br />([[Haga, Göteborg|Haga]] 4:1)",,Göteborg,57.69952,11.9572,1154.0,239.0,"Folkbiblioteket, Haga 4 1.jpg",,//sv.wikipedia.org/w/index.php?title=Lista_%C3%B6ver_byggnadsminnen_i_V%C3%A4stra_G%C3%B6talands_l%C3%A4n&oldid=34704927,2016-06-08 06:51:52,Dicksonska_folkbiblioteket,http://www.bebyggelseregistret.raa.se/bbr2/anlaggning/visaHistorik.raa?page=historik&visaHistorik=true&anlaggningId=21000001789681
86,bytearray(b'se-bbr'),bytearray(b'sv'),wikipedia,21000001821701,bytearray(b'se'),bytearray(b'se-w'),Säter,,,[[Kaplansgården]] (Skedvi Kyrkby 35:2),[[Skedvi kyrkby]],Säter,60.405278,15.801389,1208.0,316.0,Kaplansgården Stora Skedvi.jpg,,//sv.wikipedia.org/w/index.php?title=Lista_%C3%B6ver_byggnadsminnen_i_Dalarnas_l%C3%A4n&oldid=34054446,2016-06-08 06:52:00,Kaplansgården,http://www.bebyggelseregistret.raa.se/bbr2/anlaggning/visaHistorik.raa?page=historik&visaHistorik=true&anlaggningId=21000001821701
87,bytearray(b'se-bbr'),bytearray(b'sv'),wikipedia,21300000000237,bytearray(b'se'),bytearray(b'se-x'),Ovanåker,,,"[[Nygårds i Vängsbo|Nygårds]] (Vängsbo 1:5, Vängsbo by)",,Ovanåker,61.38415,15.92684,1228.0,319.0,,,//sv.wikipedia.org/w/index.php?title=Lista_%C3%B6ver_byggnadsminnen_i_G%C3%A4vleborgs_l%C3%A4n&oldid=30647415,2016-06-08 06:52:01,Nygårds_i_Vängsbo,http://www.bebyggelseregistret.raa.se/bbr2/anlaggning/visaHistorik.raa?page=historik&visaHistorik=true&anlaggningId=21300000000237
